id,date,year,month,month_name,season,weekday,day_name,day_type,weather,hour,temp,temp_feel,humidity,windspeed,casual,registered,total,yearmonth
1290,2011-02-26,2011,2,Feb,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",21,11.48,13.6,0.65,16.997899999999998,9,59,68,2011-Feb
1291,2011-02-26,2011,2,Feb,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",22,11.48,13.6,0.75,15.001299999999999,8,38,46,2011-Feb
1292,2011-02-26,2011,2,Feb,Spring,6,Sat,Weekend,"Clear, Few clouds, Partly cloudy",23,11.48,12.9,0.75,19.0012,5,29,34,2011-Feb
1293,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",0,10.66,12.1,0.87,19.0012,8,26,34,2011-Feb
1294,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",1,10.66,12.9,0.87,12.998000000000001,7,30,37,2011-Feb
1295,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",2,10.66,13.6,0.87,8.9981,2,20,22,2011-Feb
1296,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",3,10.66,14.4,0.87,6.0032,3,8,11,2011-Feb
1297,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",4,9.84,12.1,0.87,8.9981,0,2,2,2011-Feb
1298,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",6,9.84,14.4,0.87,0.0,2,1,3,2011-Feb
1299,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",7,9.84,12.1,0.87,8.9981,6,8,14,2011-Feb
1300,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",8,10.66,15.2,0.87,0.0,9,26,35,2011-Feb
1301,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",9,11.48,15.2,0.87,6.0032,17,42,59,2011-Feb
1302,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",10,12.299999999999999,15.2,0.81,11.0014,24,79,103,2011-Feb
1303,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",11,14.76,17.4,0.62,8.9981,33,92,125,2011-Feb
1304,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",12,16.400000000000002,20.5,0.54,6.0032,61,132,193,2011-Feb
1305,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",13,17.22,21.2,0.47,0.0,90,169,259,2011-Feb
1306,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",14,18.04,22.0,0.47,6.0032,105,177,282,2011-Feb
1307,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",15,18.86,22.7,0.44,8.9981,98,163,261,2011-Feb
1308,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",16,19.68,23.5,0.44,11.0014,98,170,268,2011-Feb
1309,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",17,17.22,21.2,0.54,12.998000000000001,66,121,187,2011-Feb
1310,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",18,16.400000000000002,20.5,0.54,12.998000000000001,24,103,127,2011-Feb
1311,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",19,16.400000000000002,20.5,0.54,8.9981,16,86,102,2011-Feb
1312,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",20,16.400000000000002,20.5,0.54,6.0032,9,72,81,2011-Feb
1313,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Clear, Few clouds, Partly cloudy",21,15.58,19.7,0.62,11.0014,8,61,69,2011-Feb
1314,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",22,15.58,19.7,0.62,7.0015,2,67,69,2011-Feb
1315,2011-02-27,2011,2,Feb,Spring,0,Sun,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23,14.76,17.4,0.62,11.0014,6,53,59,2011-Feb
1316,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0,14.76,18.2,0.66,7.0015,5,25,30,2011-Feb
1317,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",1,13.940000000000001,15.2,0.87,23.9994,1,7,8,2011-Feb
1318,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",3,13.120000000000001,15.9,0.93,11.0014,0,1,1,2011-Feb
1319,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",5,13.940000000000001,18.2,0.93,0.0,1,4,5,2011-Feb
1320,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6,13.940000000000001,17.4,0.96,7.0015,1,27,28,2011-Feb
1321,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",7,14.76,18.2,0.93,7.0015,2,90,92,2011-Feb
1322,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",8,13.940000000000001,15.2,0.93,19.999499999999998,13,242,255,2011-Feb
1323,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Clear, Few clouds, Partly cloudy",9,17.22,21.2,0.82,19.0012,15,127,142,2011-Feb
1324,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",10,21.32,25.0,0.72,32.9975,13,79,92,2011-Feb
1325,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",11,22.96,26.5,0.64,19.999499999999998,13,74,87,2011-Feb
1326,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",12,22.96,26.5,0.64,19.999499999999998,0,36,36,2011-Feb
1327,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",13,18.86,22.7,0.94,15.001299999999999,1,31,32,2011-Feb
1328,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",14,17.22,21.2,1.0,19.999499999999998,1,24,25,2011-Feb
1329,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",15,17.22,21.2,1.0,19.999499999999998,0,35,35,2011-Feb
1330,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",16,17.22,21.2,1.0,8.9981,2,40,42,2011-Feb
1331,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",17,16.400000000000002,20.5,1.0,19.999499999999998,2,77,79,2011-Feb
1332,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",18,18.86,22.7,0.94,12.998000000000001,4,127,131,2011-Feb
1333,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",19,18.04,22.0,0.88,40.9973,1,79,80,2011-Feb
1334,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",20,18.04,22.0,0.88,40.9973,0,45,45,2011-Feb
1335,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21,15.58,19.7,0.87,26.0027,2,78,80,2011-Feb
1336,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",22,13.940000000000001,15.2,0.93,27.999299999999998,4,72,76,2011-Feb
1337,2011-02-28,2011,2,Feb,Spring,1,Mon,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23,13.120000000000001,14.4,0.81,26.0027,0,45,45,2011-Feb
1338,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",0,12.299999999999999,13.6,0.7,31.0009,0,7,7,2011-Mar
1339,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",1,10.66,11.4,0.7,23.9994,0,3,3,2011-Mar
1340,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",2,9.84,10.6,0.65,26.0027,0,4,4,2011-Mar
1341,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",3,9.02,10.6,0.69,19.0012,0,2,2,2011-Mar
1342,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",4,9.02,10.6,0.69,16.997899999999998,0,1,1,2011-Mar
1343,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",5,8.200000000000001,9.1,0.64,19.0012,1,1,2,2011-Mar
1344,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",6,8.200000000000001,9.1,0.59,19.999499999999998,0,46,46,2011-Mar
1345,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",7,8.200000000000001,9.1,0.59,22.0028,2,105,107,2011-Mar
1346,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",8,8.200000000000001,9.1,0.59,26.0027,10,204,214,2011-Mar
1347,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",9,9.02,9.8,0.55,27.999299999999998,8,116,124,2011-Mar
1348,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",10,9.84,10.6,0.52,19.0012,13,55,68,2011-Mar
1349,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",11,11.48,13.6,0.45,16.997899999999998,8,48,56,2011-Mar
1350,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",12,12.299999999999999,15.2,0.39,8.9981,6,80,86,2011-Mar
1351,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",13,13.120000000000001,17.4,0.39,0.0,13,65,78,2011-Mar
1352,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",14,13.120000000000001,16.7,0.36,8.9981,18,61,79,2011-Mar
1353,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",15,13.940000000000001,18.2,0.34,0.0,7,57,64,2011-Mar
1354,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",16,13.940000000000001,17.4,0.34,6.0032,10,92,102,2011-Mar
1355,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",17,13.940000000000001,17.4,0.34,6.0032,12,230,242,2011-Mar
1356,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",18,13.120000000000001,15.9,0.39,12.998000000000001,10,214,224,2011-Mar
1357,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",19,12.299999999999999,15.2,0.49,8.9981,4,115,119,2011-Mar
1358,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",20,12.299999999999999,15.9,0.61,6.0032,2,86,88,2011-Mar
1359,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",21,10.66,15.2,0.56,0.0,8,55,63,2011-Mar
1360,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",22,9.84,13.6,0.62,7.0015,3,44,47,2011-Mar
1361,2011-03-01,2011,3,Mar,Spring,2,Tue,Working Day,"Clear, Few clouds, Partly cloudy",23,9.84,11.4,0.65,15.001299999999999,2,23,25,2011-Mar
1362,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",0,9.02,11.4,0.69,11.0014,3,5,8,2011-Mar
1363,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",1,9.02,11.4,0.69,12.998000000000001,0,4,4,2011-Mar
1364,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",2,9.02,11.4,0.69,12.998000000000001,0,2,2,2011-Mar
1365,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",3,9.02,10.6,0.69,19.0012,3,1,4,2011-Mar
1366,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",4,8.200000000000001,10.6,0.75,8.9981,1,0,1,2011-Mar
1367,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",5,9.02,10.6,0.69,15.001299999999999,0,5,5,2011-Mar
1368,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",6,9.02,10.6,0.55,16.997899999999998,1,39,40,2011-Mar
1369,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",7,9.02,10.6,0.64,16.997899999999998,2,108,110,2011-Mar
1370,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",8,9.84,10.6,0.65,19.0012,13,243,256,2011-Mar
1371,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",9,11.48,12.9,0.56,19.999499999999998,7,141,148,2011-Mar
1372,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",10,13.120000000000001,15.2,0.49,19.0012,11,65,76,2011-Mar
1373,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",11,13.940000000000001,15.2,0.53,22.0028,8,65,73,2011-Mar
1374,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",12,16.400000000000002,20.5,0.43,12.998000000000001,20,62,82,2011-Mar
1375,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",13,20.5,24.2,0.25,0.0,35,90,125,2011-Mar
1376,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",14,21.32,25.0,0.23,19.999499999999998,21,75,96,2011-Mar
1377,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",15,22.14,25.8,0.19,27.999299999999998,19,91,110,2011-Mar
1378,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",16,22.14,25.8,0.19,22.0028,27,112,139,2011-Mar
1379,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",17,20.5,24.2,0.23,19.0012,30,238,268,2011-Mar
1380,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",18,18.86,22.7,0.23,32.9975,8,193,201,2011-Mar
1381,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",19,16.400000000000002,20.5,0.28,35.0008,6,144,150,2011-Mar
1382,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",20,14.76,16.7,0.29,27.999299999999998,9,86,95,2011-Mar
1383,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",21,13.940000000000001,14.4,0.29,31.0009,3,68,71,2011-Mar
1384,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",22,12.299999999999999,12.9,0.26,36.9974,4,44,48,2011-Mar
1385,2011-03-02,2011,3,Mar,Spring,3,Wed,Working Day,"Clear, Few clouds, Partly cloudy",23,10.66,10.6,0.3,35.0008,0,22,22,2011-Mar
1386,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",0,9.84,9.8,0.3,31.0009,3,10,13,2011-Mar
1387,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",1,9.84,9.8,0.3,31.0009,0,1,1,2011-Mar
1388,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",2,8.200000000000001,8.3,0.27,31.0009,1,2,3,2011-Mar
1389,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",3,8.200000000000001,8.3,0.27,31.0009,0,1,1,2011-Mar
1390,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",4,6.5600000000000005,6.1,0.31,32.9975,0,1,1,2011-Mar
1391,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",5,5.74,6.1,0.33,19.999499999999998,1,7,8,2011-Mar
1392,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",6,5.74,6.1,0.33,19.999499999999998,1,34,35,2011-Mar
1393,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",7,4.92,4.5,0.42,27.999299999999998,1,110,111,2011-Mar
1394,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",8,5.74,6.1,0.39,19.999499999999998,4,216,220,2011-Mar
1395,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",9,6.5600000000000005,6.8,0.37,19.0012,10,135,145,2011-Mar
1396,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",10,7.38,9.1,0.29,12.998000000000001,7,49,56,2011-Mar
1397,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",11,8.200000000000001,11.4,0.29,6.0032,10,40,50,2011-Mar
1398,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",12,9.02,11.4,0.25,8.9981,7,65,72,2011-Mar
1399,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",13,9.02,12.9,0.25,6.0032,13,67,80,2011-Mar
1400,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",14,9.84,12.9,0.21,7.0015,18,60,78,2011-Mar
1401,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",15,9.84,14.4,0.23,0.0,6,62,68,2011-Mar
1402,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",16,10.66,15.2,0.23,0.0,6,65,71,2011-Mar
1403,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",17,10.66,15.2,0.22,0.0,17,185,202,2011-Mar
1404,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",18,9.84,10.6,0.35,22.0028,6,161,167,2011-Mar
1405,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",19,8.200000000000001,9.8,0.4,16.997899999999998,5,101,106,2011-Mar
1406,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",20,8.200000000000001,11.4,0.4,6.0032,1,69,70,2011-Mar
1407,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",21,7.38,10.6,0.4,7.0015,3,48,51,2011-Mar
1408,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Clear, Few clouds, Partly cloudy",22,8.200000000000001,12.9,0.4,0.0,3,50,53,2011-Mar
1409,2011-03-03,2011,3,Mar,Spring,4,Thu,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23,7.38,10.6,0.43,6.0032,0,23,23,2011-Mar
1410,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0,8.200000000000001,9.8,0.55,12.998000000000001,0,12,12,2011-Mar
1411,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1,7.38,9.1,0.64,12.998000000000001,0,4,4,2011-Mar
1412,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2,7.38,9.1,0.64,12.998000000000001,0,2,2,2011-Mar
1413,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",3,7.38,8.3,0.74,16.997899999999998,0,1,1,2011-Mar
1414,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",4,7.38,9.1,0.74,12.998000000000001,1,0,1,2011-Mar
1415,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",5,6.5600000000000005,9.1,0.74,8.9981,0,7,7,2011-Mar
1416,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",6,6.5600000000000005,9.8,0.74,6.0032,1,28,29,2011-Mar
1417,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",7,6.5600000000000005,9.1,0.8,8.9981,0,83,83,2011-Mar
1418,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",8,7.38,9.8,0.74,8.9981,6,222,228,2011-Mar
1419,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",9,9.02,11.4,0.6,8.9981,12,138,150,2011-Mar
1420,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",10,9.84,11.4,0.6,16.997899999999998,10,56,66,2011-Mar
1421,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",11,11.48,13.6,0.52,15.001299999999999,16,73,89,2011-Mar
1422,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",12,13.120000000000001,15.2,0.43,11.0014,10,87,97,2011-Mar
1423,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",13,13.940000000000001,15.9,0.42,15.001299999999999,13,74,87,2011-Mar
1424,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",14,14.76,16.7,0.4,19.0012,30,65,95,2011-Mar
1425,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",15,14.76,16.7,0.4,19.999499999999998,31,75,106,2011-Mar
1426,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",16,14.76,17.4,0.46,12.998000000000001,17,101,118,2011-Mar
1427,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",17,14.76,16.7,0.5,16.997899999999998,22,206,228,2011-Mar
1428,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",18,13.940000000000001,15.2,0.53,19.999499999999998,15,172,187,2011-Mar
1429,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",19,13.120000000000001,15.2,0.61,16.997899999999998,5,102,107,2011-Mar
1430,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",20,12.299999999999999,14.4,0.7,12.998000000000001,9,78,87,2011-Mar
1431,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",21,12.299999999999999,14.4,0.7,15.001299999999999,6,64,70,2011-Mar
1432,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Clear, Few clouds, Partly cloudy",22,12.299999999999999,14.4,0.7,12.998000000000001,4,40,44,2011-Mar
1433,2011-03-04,2011,3,Mar,Spring,5,Fri,Working Day,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",23,12.299999999999999,15.2,0.75,11.0014,6,40,46,2011-Mar
1434,2011-03-05,2011,3,Mar,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0,11.48,14.4,0.81,7.0015,4,15,19,2011-Mar
1435,2011-03-05,2011,3,Mar,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",1,12.299999999999999,15.9,0.81,7.0015,5,20,25,2011-Mar
1436,2011-03-05,2011,3,Mar,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2,12.299999999999999,14.4,0.87,12.998000000000001,5,15,20,2011-Mar
1437,2011-03-05,2011,3,Mar,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",3,12.299999999999999,14.4,0.87,12.998000000000001,0,2,2,2011-Mar
1438,2011-03-05,2011,3,Mar,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",4,12.299999999999999,15.2,0.93,11.0014,0,1,1,2011-Mar
1439,2011-03-05,2011,3,Mar,Spring,6,Sat,Weekend,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",5,12.299999999999999,15.2,1.0,8.9981,0,3,3,2011-Mar
